Dataset,#TrainingRelease,%Training,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,UNDERSAMPLING,NO,NO,33,50,210,3,0.39759036144578314,0.9166666666666666,0.9184829059829059,0.46362144420131296
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,UNDERSAMPLING,NO,NO,8,8,140,2,0.5,0.8,0.7972972972972973,0.5828933474128828
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,UNDERSAMPLING,NO,NO,1,37,119,2,0.02631578947368421,0.3333333333333333,0.7841880341880342,0.014306151645207621
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,UNDERSAMPLING,NO,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,UNDERSAMPLING,NO,NO,87,4,6,139,0.9560439560439561,0.38495575221238937,0.6566371681415929,-0.002019002375296933
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,UNDERSAMPLING,NO,NO,11,228,0,0,0.04602510460251046,1.0,0.6363636363636364,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,UNDERSAMPLING,NO,NO,45,238,246,0,0.15901060070671377,1.0,0.9763544536271809,0.14955215411842596
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,UNDERSAMPLING,NO,NO,25,207,36,1,0.10775862068965517,0.9615384615384616,0.8039727761949984,0.024172451079563315
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,UNDERSAMPLING,NO,NO,4,54,220,0,0.06896551724137931,1.0,1.0,0.10493679942761727
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,UNDERSAMPLING,NO,NO,3,50,237,1,0.05660377358490566,0.75,0.9054878048780488,0.08179174658169845
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,UNDERSAMPLING,NO,NO,2,6,283,0,0.25,1.0,0.9930795847750865,0.3933287004864472
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,UNDERSAMPLING,NO,NO,47,49,200,18,0.4895833333333333,0.7230769230769231,0.8892801977139326,0.44744445028103175
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,UNDERSAMPLING,NO,NO,4,14,292,4,0.2222222222222222,0.5,0.9064542483660131,0.282376841036059
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,UNDERSAMPLING,NO,NO,34,50,228,3,0.40476190476190477,0.918918918918919,0.9461889947501458,0.47662936142198825
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,UNDERSAMPLING,NO,NO,0,7,64,27,0.0,0.0,0.4507042253521127,-0.12796208530805725
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,UNDERSAMPLING,NO,NO,0,0,100,3,NaN,0.0,0.95,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,UNDERSAMPLING,NO,NO,15,3,257,21,0.8333333333333334,0.4166666666666667,0.7171474358974359,0.5163398692810461
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,UNDERSAMPLING,NO,NO,0,18,130,10,0.0,0.0,0.6695945945945946,-0.08858267716535378
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,UNDERSAMPLING,NO,NO,0,5,151,3,0.0,0.0,0.12606837606837606,-0.024154589371979455
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,UNDERSAMPLING,NO,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,UNDERSAMPLING,NO,NO,37,0,10,189,1.0,0.16371681415929204,0.7699115044247787,0.016319689484827097
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,UNDERSAMPLING,NO,NO,11,112,116,0,0.08943089430894309,1.0,0.9573365231259968,0.08703956343792629
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,UNDERSAMPLING,NO,NO,45,207,277,0,0.17857142857142858,1.0,0.9592286501377411,0.1854455379259558
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,UNDERSAMPLING,NO,NO,26,57,186,0,0.3132530120481928,1.0,0.9292497625830959,0.3868026394721056
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,UNDERSAMPLING,NO,NO,3,42,232,1,0.06666666666666667,0.75,0.8558394160583942,0.0986276579701403
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,UNDERSAMPLING,NO,NO,3,43,244,1,0.06521739130434782,0.75,0.8885017421602788,0.09716542095614172
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,UNDERSAMPLING,NO,NO,0,1,288,2,0.0,0.0,0.972318339100346,-0.004602991944765778
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,UNDERSAMPLING,NO,NO,33,19,230,32,0.6346153846153846,0.5076923076923077,0.9194315724436206,0.46580825939021964
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,UNDERSAMPLING,NO,NO,3,20,286,5,0.13043478260869565,0.375,0.9325980392156863,0.16186205423873556
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,UNDERSAMPLING,NO,NO,24,32,246,13,0.42857142857142855,0.6486486486486487,0.9066692591872448,0.43640411912051186
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,UNDERSAMPLING,NO,NO,0,0,71,27,NaN,0.0,0.647887323943662,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,UNDERSAMPLING,NO,NO,3,41,59,0,0.06818181818181818,1.0,0.795,0.07734323792877414
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,UNDERSAMPLING,NO,NO,11,28,232,25,0.28205128205128205,0.3055555555555556,0.5989316239316239,0.19100660066006578
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,UNDERSAMPLING,NO,NO,2,11,137,8,0.15384615384615385,0.2,0.5628378378378378,0.1102548903378784
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,UNDERSAMPLING,NO,NO,1,9,147,2,0.1,0.3333333333333333,0.6378205128205128,0.12855007473841562
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,UNDERSAMPLING,NO,NO,0,11,429,0,0.0,NaN,NaN,0.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,UNDERSAMPLING,NO,NO,58,0,10,168,1.0,0.25663716814159293,0.6283185840707964,0.02842579886296804
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,UNDERSAMPLING,NO,NO,11,228,0,0,0.04602510460251046,1.0,0.5,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,UNDERSAMPLING,NO,NO,25,368,116,20,0.06361323155216285,0.5555555555555556,0.3941689623507805,-0.045433245726626305
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,UNDERSAMPLING,NO,NO,8,77,166,18,0.09411764705882353,0.3076923076923077,0.4954099398543843,-0.00455992767011305
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,UNDERSAMPLING,NO,NO,4,57,217,0,0.06557377049180328,1.0,0.8959854014598541,0.09873734501194448
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,UNDERSAMPLING,NO,NO,3,73,214,1,0.039473684210526314,0.75,0.747822299651568,0.05019407198306284
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,UNDERSAMPLING,NO,NO,2,157,132,0,0.012578616352201259,1.0,0.7283737024221453,0.011424862057773391
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,UNDERSAMPLING,NO,NO,34,54,195,31,0.38636363636363635,0.5230769230769231,0.6426938523324065,0.2708048740505983
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,UNDERSAMPLING,NO,NO,3,67,239,5,0.04285714285714286,0.375,0.5902777777777778,0.032688687318158854
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,UNDERSAMPLING,NO,NO,28,89,189,9,0.23931623931623933,0.7567567567567568,0.7196188994750146,0.2253839205058718
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,260,36,NaN,0.0,0.5,0.0
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,148,10,NaN,0.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,1,0,10,225,1.0,0.004424778761061947,0.5022123893805309,3.7650602409638946E-4
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,5,99,129,6,0.04807692307692308,0.45454545454545453,0.5101674641148325,0.0040481009644005314
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,484,45,NaN,0.0,0.5,0.0
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,243,26,NaN,0.0,0.5,0.0
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,274,4,NaN,0.0,0.5,0.0
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,287,4,NaN,0.0,0.5,0.0
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,289,2,NaN,0.0,0.5,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,7,0,249,58,1.0,0.1076923076923077,0.5538461538461539,0.16065996866070628
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,306,8,NaN,0.0,0.5,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,3,2,276,34,0.6,0.08108108108108109,0.5369434182383823,0.11819595645412131
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,7,64,27,0.0,0.0,0.4507042253521127,-0.12796208530805725
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,12,3,257,24,0.8,0.3333333333333333,0.6608974358974359,0.42979452054794504
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,18,130,10,0.0,0.0,0.4391891891891892,-0.08858267716535378
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,5,151,3,0.0,0.0,0.483974358974359,-0.024154589371979455
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,34,0,10,192,1.0,0.1504424778761062,0.5752212389380531,0.01478518003130981
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,11,68,160,0,0.13924050632911392,1.0,0.8508771929824561,0.17802953671859212
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,37,40,444,8,0.4805194805194805,0.8222222222222222,0.8697887970615243,0.55922788501597
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,26,44,199,0,0.37142857142857144,1.0,0.9094650205761317,0.46646231518211334
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,1,30,244,3,0.03225806451612903,0.25,0.5702554744525548,0.032482598607888276
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,3,35,252,1,0.07894736842105263,0.75,0.8140243902439024,0.12099345527773095
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,1,288,2,0.0,0.0,0.4982698961937716,-0.004602991944765778
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,30,12,237,35,0.7142857142857143,0.46153846153846156,0.7066728452270621,0.47551354040798927
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,3,14,292,5,0.17647058823529413,0.375,0.6646241830065359,0.21272103457376657
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,16,17,261,21,0.48484848484848486,0.43243243243243246,0.6856406766478709,0.38953488372093004
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,3,41,59,0,0.06818181818181818,1.0,0.795,0.07734323792877414
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,11,28,232,25,0.28205128205128205,0.3055555555555556,0.5989316239316239,0.19100660066006578
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,2,11,137,8,0.15384615384615385,0.2,0.5628378378378378,0.1102548903378784
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,1,9,147,2,0.1,0.3333333333333333,0.6378205128205128,0.12855007473841562
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,0,11,429,0,0.0,NaN,NaN,0.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,58,0,10,168,1.0,0.25663716814159293,0.6283185840707964,0.02842579886296804
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,11,228,0,0,0.04602510460251046,1.0,0.5,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,25,368,116,20,0.06361323155216285,0.5555555555555556,0.39761248852157943,-0.045433245726626305
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,8,77,166,18,0.09411764705882353,0.3076923076923077,0.4954099398543843,-0.00455992767011305
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,4,57,217,0,0.06557377049180328,1.0,0.8959854014598541,0.09873734501194448
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,3,73,214,1,0.039473684210526314,0.75,0.747822299651568,0.05019407198306284
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,2,157,132,0,0.012578616352201259,1.0,0.7283737024221453,0.011424862057773391
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,34,54,195,31,0.38636363636363635,0.5230769230769231,0.6531047265987026,0.2708048740505983
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,3,67,239,5,0.04285714285714286,0.375,0.5780228758169934,0.032688687318158854
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,UNDERSAMPLING,NO,SENSITIVE THRESHOLD,28,89,189,9,0.23931623931623933,0.7567567567567568,0.7183064359323352,0.2253839205058718
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,3,50,50,0,0.05660377358490566,1.0,0.985,0.05504587155963296
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,25,31,229,11,0.44642857142857145,0.6944444444444444,0.9020299145299145,0.46413793103448275
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,1,147,10,0.0,0.0,0.9716216216216216,-0.011641443539000028
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.4551282051282051,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,77,4,6,149,0.9506172839506173,0.3407079646017699,0.7053097345132744,-0.007477678571428562
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,11,228,0,0,0.04602510460251046,1.0,0.32894736842105265,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,3,80,404,42,0.03614457831325301,0.06666666666666667,0.6949724517906336,-0.07131237342717693
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,25,189,54,1,0.11682242990654206,0.9615384615384616,0.850110794555239,0.043457104356939696
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,4,111,163,0,0.034782608695652174,1.0,0.9753649635036497,0.04054474224239796
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,4,15,272,0,0.21052631578947367,1.0,0.9520905923344948,0.3326708454364768
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,289,2,NaN,0.0,0.9792387543252595,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,65,25,224,0,0.7222222222222222,1.0,0.9743898671609516,0.7876656748715175
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,6,85,221,2,0.06593406593406594,0.75,0.8909313725490197,0.07802902463719204
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,UNDERSAMPLING,NO,SENSITIVE LEARNING,36,46,232,1,0.43902439024390244,0.972972972972973,0.9740909974722924,0.5287583155616385
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,7,64,27,0.0,0.0,0.4507042253521127,-0.12796208530805725
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,3,42,58,0,0.06666666666666667,1.0,0.845,0.07445442875481367
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,32,52,208,4,0.38095238095238093,0.8888888888888888,0.8438568376068376,0.43756786102062994
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,148,10,NaN,0.0,0.6513513513513514,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.26175213675213677,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,22,0,10,204,1.0,0.09734513274336283,0.7566371681415929,0.009056479499423677
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,7,14,214,4,0.3333333333333333,0.6363636363636364,0.6140350877192983,0.40133593097689996
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,37,208,276,8,0.1510204081632653,0.8222222222222222,0.8188475665748393,0.1301461632155907
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,26,75,168,0,0.25742574257425743,1.0,0.8444127888572333,0.30216872470685896
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,3,87,187,1,0.03333333333333333,0.75,0.8421532846715328,0.037305210136943
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,1,8,279,3,0.1111111111111111,0.25,0.7513066202090593,0.13742926434923214
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,7,282,2,0.0,0.0,0.18166089965397925,-0.010806638363566453
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,38,33,216,27,0.5352112676056338,0.5846153846153846,0.9012357120790856,0.43717512098942485
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,6,84,222,2,0.06666666666666667,0.75,0.8259803921568627,0.07936724396563455
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,UNDERSAMPLING,NO,SENSITIVE LEARNING,19,32,246,18,0.37254901960784315,0.5135135135135135,0.7706591483569901,0.34227010774242034
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.647887323943662,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,UNDERSAMPLING,NO,SENSITIVE LEARNING,3,14,86,0,0.17647058823529413,1.0,0.93,0.26353421859039816
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,UNDERSAMPLING,NO,SENSITIVE LEARNING,9,7,253,27,0.5625,0.25,0.6115384615384616,0.29325842696629184
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,1,147,10,0.0,0.0,0.4966216216216216,-0.011641443539000028
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,UNDERSAMPLING,NO,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.5,0.0
